Filename,ACAd,ACAv,ACB,AD,ADP,AHA,AId,AIp,AIv,AM,APN,ARH,ASO,ATN,AUDpo,AV,BLA,BMA,CL,CLA,CM,CN,COA,CUN,DMH,DN,DP,ECT,ENT,ENTl,ENTm,EP,FC,FRP,FS,GENd,GENv,GPe,GPi,HPF,HY,I5,IAD,IAM,IF,III,ILA,ILM,IMD,IPR,IV,IntG,LA,LD,LDT,LGd,LGd-co,LGd-ip,LGd-sh,LGv,LHA,LP,LS,LSc,LSr,LSv,MA,MBmot,MD,MEA,MEPO,MG,MOs,MPN,MPO,MTN,NDB,NLOT,NOT,NTS,OP,ORB,PAA,PAR,PARN,PB,PCN,PERI,PF,PH,PIR,PL,PO,POL,POST,PP,PPT,PRC,PRE,PS,PT,PTLp,PVH,PVT,PeF,ProS,RE,RH,RN,RPA,RPF,RSP,RSPagl,RSPd,RSPv,SCH,SFO,SGN,SH,SI,SO,SOC,SPA,SPF,SPFm,SPFp,SSp,SSp-ll,SSp-tr,SUB,SubG,TEa,TH,TR,TRN,TT,TU,VAL,VI,VISC,VISal,VISam,VISl,VISli,VISp,VISpl,VISpm,VISpor,VISrl,VM,VMH,VP,VPL,VPLpc,VPM,VPMpc,VTA,VTN,XII,Xi,ZI,sAMY
0378GFP-S5-02_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,100.56467563000514,0.3,0.3,0.3,348.75840567868454,0.3,134.9601925780961,115.1401144443977,0.3,0.3,0.3,0.3,52.54666567765585,0.3,0.3,0.3,0.3,274.3366465863453,56.36837998956449,100.5887451253209,0.3,76.73079964604545,0.3,0.3,0.3,0.3,0.3,0.3,0.3,37.3,109.75078113914496,0.3,0.3,0.3,491.28848713797447,0.3,0.3,79.9604208621545,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,130.46973446042074,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,207.7173569420169,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,216.21258775833087,0.3,0.3,62.98543586750643,0.3,0.3,207.87510076811927,0.3,0.3,1183.7818428184282,0.3,0.3,0.3,0.3,87.19273252852486,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,81.52467685321167,54.619039690068526,90.18358690640848,108.14596899336188,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,627.9418059175225,0.3,952.750273351169,0.3,0.3,0.3,20.57352947730429,0.3,151.3226558216508,12.919464102975082,152.7670979130357,0.3,0.3,0.3,0.3,0.3,0.3,563.8191493754516,0.3,0.3,0.3,187.2191166074616,0.3,612.6494967020146,0.3,210.17351018838912,0.3,0.3,0.3,0.3,0.3,0.3,0.3,798.2258176502831,0.3,0.3,0.3,23.98350036877956,0.3
0378GFP-S3-04_0001.nd2_(RGB).png,95.68323864487334,159.55938292175335,48.78155700577997,0.3,855.2428347689897,0,103.30246136041528,105.37882629981584,24.867101710171017,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,309.73003712836214,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,76.73079964604545,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.945011999333712,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,29.589721442556023,0.3,0.3,0.3,58.02853214890016,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,48.23592154574021,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,442.4521140450349,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,56.63970131384752,0.3,0.3,0.3,0.3,0.3,0.3,181.00045932180296,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.42125296277362,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
result_raw_histogram.png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0378GFP-S4-05_0001.nd2_(RGB).png,13.92617694926762,0.3,0.3,0.3,0.3,0,0.3,105.37882629981584,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,77.65750928209053,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,46.15847978762727,0.3,0.3,494.1669344624181,0.3,0.3,0.3,0.3,0.3,5.912860571238204,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,168.01654027149786,379.1945804875341,113.66339017967653,210.86974232371549,819.1331976171087,0.3,0.3,0.3,0.3,0.3,10.06324048085201,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,151.48252179810376,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,197.4889545984664,0.3,0.3,0.3,0.3,0.3,0.3,112.57989705432416,90.93876066814995,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,199.63378259050984,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0378GFP-S7-01_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,472.0664851784634,0.3,341.7957772912105,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1383.3276159108182,0.3,0.3,30.291813636613377,0.3,0.3,0.3,17.3,14.332151428095507,0.3,0.3,0.3,0.3,0.3,0.3,212.72778896574536,1211.216149068323,0.3,0.3,0.3,0.3,0.3,0.3,59.34480162679012,0.3,445.2633192044344,0.3,0.3,20.888406125066,283.6794920379479,0.3,0.3,0.3,0.3,0.3,0.3,309.7633665162476,463.0108313041334,0.3,0.3,0.3,0.3,0.3,144.15921914324494,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,174.50807403861498,60.61700956884931,0.3,0.3,204.64776640878463,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,384.3175870559268,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,162.24978932151356,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,138.38352586046983,0.3,361.3821596891106,146.22887312648146,431.75826746759407,389.2444908893998,1194.2654418197724,0.3,0.3,0.3,0.3,71.35050110633867,232.0867606471063
0378GFP-S1-07_0001.nd2_(RGB).png,13.92617694926762,0.3,0.3,0.3,0.3,0,492.4228709442064,0.3,295.1052205220522,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,921.4034599128996,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,65.38826987234673,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,469.9900481838399,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,195.0968558396648,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,59.35821639926,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0378GFP-S6-06_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,99.94968966776194,190.93249196451927,314.5380680593388,42.68640916615678,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,106.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,258.6368576214504,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,324.16888163749627,0.3,0.3,0.3,0.3,0.3,0.3,118.72263970843456,0.3,0.3,0.3,46.45627219535292,0.3,0.3,0.3,0.3,0.3,0.3,1378.3399581665403,0.3,0.3,0.3,0.3,0.3,61.21850763990876,108.93807938013704,112.6544836330106,19.90835799879307,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,182.76176529573863,0.3,343.53330868557,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2435.43618577856,1472.1440919904835,518.8498073626354,0.3,0.3,931.2134539253304,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0378GFP-S7-11_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,314.48515640737867,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,209.3857208518462,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,76.20377863524178,570.7801019981607,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0378GFP-S1-04_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,126.19189721828532,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,702.0931123145901,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,146.74860721278014,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,600.058061527057,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,124.26163553433209,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0378GFP-S1-09_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0378GFP-S6-08_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,645.482118399555,646.8441155979154,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0378GFP-S7-12_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,954.3916031938772,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1259.2506457564575,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,303.44933081579387,0.3,0.3,0.3
0378GFP-S6-05_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,183.57467457097087,0.3,0.3,0.3,0.3,0.3,0.3,340.44817193669127,294.48031903427466,398.7322461618738,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,104.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,112.44623276590092,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,228.9316803484671,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,49.03480611192701,54.619039690068526,112.6544836330106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,69.87531959367313,0.3,205.30806337592563,2313.127175091142,0.3,1197.1887264754248,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1129.0861869313485,0.3,0.3,0.3,0.3
result_norm_test_1_histogram.png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0378GFP-S3-07_0001.nd2_(RGB).png,54.80470779707048,17.995486991305928,0.3,0.3,0.3,0,0.3,438.12844291589937,0.3,830.8846551789721,0.3,0.3,0.3,790.612936594688,0.3,0.3,0.3,143.85014305549714,0.3,232.3725278462716,171.04788864560527,0.3,65.60833209706982,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,627.0325570975727,0.3,0.3,0.3,0.3,0.3,27.56297021395609,0.3,1.3,73.26718742609664,0.3,0.3,0.3,0.3,0.3,0.3,26.85347362071817,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,329.71449800105603,0.3,0.3,0.3,0.3,0.3,0.3,0.3,93.13900995487424,147.52617359676972,0.3,0.3,6.8088269872346725,0.3,0.3,791.525705287847,0.3,2007.7074528070605,0.3,0.3,0.3,0.3,107.70051154249737,0.3,0.3,0.3,0.3,0.3,0.3,0.3,40.86116438485711,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1856.2805521555829,0.3,0.3,1152.3527611677805,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.667403055963504,0.3,34.00634508990318,29.71253699818961,0.3,0.3,0.3,0.3,28.46985065692376,3641.934422948632,0.3,0.3,0.3,0.3,0.3,191.52669967064583,326.5995384053399,0.3,0.3,0.3,0.3,166.45627735583858,0.3,0.3,0.3,0.3,52.47350995909317,0.3,362.7250592554724,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,137.26490401874463
0378GFP-S4-06_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,33.72155854333504,1042.9103683492497,0.3,0.3,0.3,0.3,538.9407703123843,287.4002861109943,0.3,0.3,0.3,0.3,261.5333283882793,0.3,794.1272810370616,0.3,0.3,423.8111810879883,26.46524399513009,47.10141439181641,0.3,260.1647187965545,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.3,438.1031245565799,0.3,0.3,0.3,0.3,0.3,0.3,584.4764196557996,0.3,0.3,0.3,0.3,813.8335320417287,0.3,0.3,0.3,0.3,0.3,0.3,0.3,453.2449347514521,71.14487300948697,0.3,0.3,0.3,0.3,0.3,18.323501694519795,0.3,273.7200366797152,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,71.90034102833158,0.3,0.3,0.3,0.3,108.25629387916544,1916.5888144247645,4162.173660250603,74.04757160883109,0.3,0.3,0.3,0.3,0.3,0.3,1991.1132749817648,0.3,0.3,0.3,625.9276742053789,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,195.23922444770804,127.04442594349322,292.4216574458276,166.9710429897411,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1614.568393659806,1883.225417752568,5521.685704652731,0.3,47.668081569793,0.3,0.3,0.3,0.3,288.6159792958788,107.5654448752882,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2050.010282405486,0.3,0.3,0.3,0.3,0.3,0.3,462.021722414456,0.3,0.3,256.06652977978666,0.3,431.75826746759407,0.3,3184.207844852727,0.3,0.3,0.3,0.3,142.40100221267735,137.26490401874463
0378GFP-S5-01_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,67.14311708667009,0.3,0.3,0.3,69.9916811357369,0.3,202.2902888671441,86.43008583329826,0.3,0.3,0.3,0.3,130.91666419413966,0.3,0.3,0.3,0.3,448.7236035049288,52.630487990260185,93.90282878363284,0.3,183.7339191505091,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.3,216.39513199267083,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,457.91261177347246,0.3,0.3,0.3,0.3,0.3,0.3,0.3,144.41884287546202,0.3,0.3,0.3,0.3,0.3,0.3,48.36267118538611,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,36.10017051416579,0.3,0.3,0.3,0.3,54.27814693958271,0.3,120.93401913769864,55.61067870662332,0.3,0.3,0.3,0.3,0.3,296.1704607046071,0.3,0.3,0.3,0.3,295.73529059698456,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1367.3949161031803,85.58591069587226,36.51269312671235,56.4772418165053,137.5585059915515,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1464.797547140886,0.3,2222.683971152728,7.31749356589526,0.3,0.3,61.12058843191288,0.3,82.6759940845368,19.229196154462624,0.3,0.3,0.3,0.3,0.3,0.3,0.3,507.46723443790654,162.11923282148575,0.3,0.3,138.9819252248909,0.3,204.4164989006716,0.3,713.8699346405228,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,237.1350036877956,0.3
0378GFP-S3-01_0001.nd2_(RGB).png,68.4308847463381,17.995486991305928,29.388934203467983,0.3,0.3,0,160.52605100509044,0.3,172.26971197119713,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,541.8025649746337,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,199.02007907971824,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.25275671191631,0.3,45.64535607187061,0.3,0.3,0.3,0.3,0.3,0.3,0.3,120.71329926384144,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,81.42232876971421,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.46985065692376,0.3,0.3,0.3,0.3,0.3,0.3,156.43923184116954,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
