Filename,SSp-ll,SSp-tr,VISC,AUDpo,VISal,VISam,VISl,VISp,VISpl,VISpm,VISli,VISpor,ACAd,ACAv,PL,ILA,ORB,VISrl,TEa,AId,AIp,AIv,RSPagl,RSPd,RSPv,PTLp,PERI,ECT,TT,DP,PIR,NLOT,COA,PAA,TR,HPF,FC,ENTl,ENTm,PAR,POST,PRE,SUB,ProS,CLA,EP,LA,BMA,ACB,FS,LSc,LSr,LSv,SH,sAMY,MEA,GPe,GPi,SI,MA,NDB,SPF,PP,MG,SGN,AM,AD,MD,PT,RE,RH,PCN,SubG,SO,ASO,PVH,ARH,ADP,AHA,MEPO,PS,SCH,VMH,TU,ZI,VTA,RN,SOC,TRN,LDT,CN,PARN,RPA,DN,PVT,BLA,DMH,ENT,FRP,HY,LHA,LS,MPO,MPN,MBmot,NTS,PB,PeF,PH,SSp,RSP,MOs,SFO,TH,VAL,VP,LGd,LP,PO,POL,VM,VPL,VPM,IAM,LD,IMD,MTN,CL,PF,Xi,ILM,CM,GENd,GENv,VPLpc,VPMpc,LGd-sh,LGd-co,LGd-ip,LGv,IntG,SPFm,SPFp,SPA,ATN,APN,NOT,OP,PPT,RPF,CUN,III,IV,VI,XII,I5,IF,IPR,PRC,VTN
0377GFP-S4-08_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,54.80470779707048,0.3,18.008805076333157,0.3,0.3,0.3,0.3,57.52358964467516,0.3,147.7026102610261,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,48.23592154574021,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,42.60737541702537,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S2-03_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,216.05897709531436,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,252.14821222606693,27.7586646948456,0.3,0.3,0.3,36.51269312671235,90.18358690640848,10.104178999396536,365.24947661980445,54.27814693958271,50.12484483388097,0.3,0.3,37.17378580441554,0.3,196.22499629120944,107.70051154249737,0.3,3.3,0.3,6.98591634168806,0.3,0.3,0.3,0.3,0.3,0.3,0.3,153.16159929209093,407.0667660208644,29.010028611099425,0.3,0.3,0.3,0.3,0.3,0.3,211.01523695191483,399.9138997626607,0.3,0.3,0.3,0.3,0.3,837.1557412233634,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,149.2443383356071,0.3,0,0.3,0.3,0.3,0.3,0.3,355.5525055316934,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,192.30879352796345,179.84692343746147,453.9155891640352,4.037891999304299,0.3,286.5558891331484,391.4797163762541,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2171.7123444785752,10.82624034884289,44.97357226926642,0.3,0.3,40.26163632608775,0.3,60.4803599481851,0.3,0.3,0.3,0.3,138.38352586046983,0.3,0.3,0.3,0.3,0.3,72.22960957162246,0.3,87.40403701930748,0.3,26.85347362071817,0.3,0.3,0.3,0.3,796.2769612131816,0.3,0.3,0.3,0.3,0.3,2454.249202067881,0.3,968.8610361958836,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S5-02_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,113.00382987509032,54.23974427382858,0.3,6.329648922821342,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,294.12291426374475,68.946661737114,0.3,0.3,0.3,18.406346563356177,0.3,10.104178999396536,121.9498255399348,54.27814693958271,124.86211208470245,0.3,0.3,15.04951432176622,0.3,39.484999258241885,107.70051154249737,0.3,5.3,0.3,27.04366536675224,0.3,0.3,0.3,0.3,0.3,0.3,0.3,61.44463971683636,0.3,29.010028611099425,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,71.35050110633867,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.251567997217196,0.3,36.78359371304832,20.888406125066,0.3,0.3,0.3,16.320890395128703,0.3,0.3,0.3,0.3,0.3,8.42246768532117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,683.8474580515903,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S4-03_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.92617694926762,17.995486991305928,0.3,0.3,0.3,0.3,0.3,46.07887171574012,0.3,49.43420342034203,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.67475716088311,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,77.65750928209053,76.73079964604545,0.3,0.3,87.56680261040395,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.46985065692376,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.089360523264336,0.3,16.572067468086683,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S3-02_0001.nd2_(RGB).png,18.427752133629998,0.3,127.14877073941534,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,35.326275433271945,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,62.98543586750643,0.3,13.361666419413964,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,77.65750928209053,46.15847978762727,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.37152369519148,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.912860571238204,0.3,0.3,76.87188946556319,0.3,0.3,0.3,0.3,0.3,0.3,23.1068540891596,0.3,10.06324048085201,0.3,44.46812436041278,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,197.878234148672,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S5-04_0001.nd2_(RGB).png,0.3,0.3,0.3,418.4500868144214,282.05957468772584,0.3,278.6012783746925,157.0708719933549,0.3,41.12329978013431,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,110.1346587793824,0.3,0.3,0.3,18.406346563356177,34.00634508990318,29.71253699818961,0.3,108.25629387916544,124.86211208470245,0.3,0.3,0.3,0.3,91.73166493589774,0.3,183.2605174956429,14.3,0.3,67.15916341688059,0.3,0.3,0.3,0.3,40.847058954608585,33.110475194441435,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,694.4518311291963,122.20558074097232,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,100.0407272062854,108.5173938901334,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,37.67891999304299,0.3,0.3,0.3,0.3,0.3,0.3,88.41489717320788,0.3,0.3,0.3,0.3,0.3,28.72863689862409,0.3,0.3,12.919464102975082,0.3,0.3,0.3,0.3,0.3,415.4502015362385,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,53.406947241436335,0.3,60.28362727322675,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S2-08_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,54.23974427382858,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,42.27470203767781,14.0293323474228,0.3,0.3,0.3,54.619039690068526,11.53544836330106,0.3,52.43563951711492,54.27814693958271,50.12484483388097,0.3,0.3,26.111650063090885,0.3,0.3,36.10017051416579,0.3,3.3,0.3,20.35774902506418,0.3,0.3,0.3,0.3,0.3,0.3,0.3,76.73079964604545,0.3,29.010028611099425,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,209.51393530584087,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,47.66700073755912,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,67.63009628904804,0.3,11.513675997912898,0.3,73.26718742609664,82.653624500264,0.3,0.3,0.3,0.3,0.3,0.3,0.3,120.93401913769864,7.31749356589526,12.483701527981752,0.3,0.3,4.506488034325027,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,613.78730051697,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S2-05_0001.nd2_(RGB).png,54.68325640088998,0.3,90.90626481386808,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.92617694926762,53.38646097391777,0.3,0.3,0.3,0.3,0.3,0.3,245.4839280329037,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,103.54660025236352,134.1271635204707,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,155.01501856418108,137.87543936288185,0.3,115.1401144443977,0.3,0.3,0.3,0.3,0.3,0.3,10.83576184759574,0.3,0.3,0.3,0.3,234.25234217631683,0.3,0.3,0.3,0.3,0.3,207.94616379474303,266.6353825136612,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,226.31896323285852,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,96.3043967639817,0.3,0.3,0.3,0.3,3.1064302856191017,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,56.43994852716208,0.3,23.080894455321356,0.3,52.88110042906284,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,36.26480478581123,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,395.456468297344,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S1-6_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4672.338685381718,6392.349180327869,1423.8314859747386,185.8980552155583,1708.2502705488275,468.5458397666839,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,71.35050110633867,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.525721142476408,20.888406125066,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,728.0224299382296,1826.372848568261,15.345089987046276,0.3,0.3,0.3,0.3,1657.302310325638,48.94295770882714,0.3,2986.519912472648,504.0584016487996,242.48322981366465,647.6664861446021,0.3,0.3,0.3,292.38820982789986,1707.7788864560523,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3062.7626293044164,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S1-8_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,41.17853084780286,0.3,141.97044061066526,0.3,217.08002223869536,0.3,0.3,57.52358964467516,0.3,98.56840684068406,0.3,0.3,0.3,0.3,0.3,0.3,29.82910819963,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,44.16206951966189,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,52.37061589787738,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S1-5_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,82.05706169560573,0.3,124.26163553433209,0.3,130.36801334321723,0.3,0.3,137.6366151472204,0.3,147.7026102610261,0.3,0.3,0.3,0.3,0.3,0.3,147.94554099815,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,131.88620855898566,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,104.44123179575476,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S4-10_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,95.68323864487334,53.38646097391777,0.3,0.3,0.3,0.3,0.3,23.189435857870063,17.813137716635975,49.43420342034203,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,37.17378580441554,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,309.73003712836214,30.872319858418184,0.3,0.3,39.08524560462398,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,70.72462664230939,0.3,58.02853214890016,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.1064302856191017,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,68.72056226747878,0.3,16.572067468086683,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S5-07_0001.nd2_(RGB).png,0.3,0.3,0.3,69.9916811357369,56.651914937545165,0.3,0.3,54.56684030539208,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,210.17351018838912,41.4879970422684,0.3,0.3,0.3,18.406346563356177,45.24179345320424,49.32089499698267,87.19273252852486,0.3,50.12484483388097,0.3,0.3,26.111650063090885,0.3,13.361666419413964,0.3,61.28683916521428,4.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,209.51393530584087,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,23.98350036877956,199.7814544125708,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,53.62217542676293,0.3,0.3,0.3,0.3,54.37050508355937,0.3,0.3,0.3,241.56803827539727,0.3,36.85110458394525,0.3,0.3,12.919464102975082,0.3,0.3,59.34480162679012,35.722436504743484,0.3,207.87510076811927,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,30.291813636613377,0.3,0.3,0.3,205.8429625724829,0.3,0.3,0.3,0.3,0.3,317.7834244503897,0.3,0.3,67.14311708667009,0.3,0.3,0.3,683.8474580515903,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S2-06_0001.nd2_(RGB).png,0.3,30.74613874418553,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,110.1346587793824,0.3,35.326275433271945,0.3,18.406346563356177,34.00634508990318,19.90835799879307,104.57127903422985,108.25629387916544,25.212422416940488,0.3,0.3,26.111650063090885,0.3,52.54666567765585,0.3,0.3,7.3,0.3,33.72958170844029,0.3,0.3,0.3,0.3,0.3,0.3,0.3,46.15847978762727,457.91261177347246,115.1401144443977,0.3,0.3,0.3,0.3,0.3,0.3,147.80066586634038,210.6231051382425,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.246336651624755,0.3,201.2353259469209,0.3,179.18353650543978,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,77.9082629588558,81.77477611940297,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,561.384135742067,113.7038972910088,18.989459996521497,0.3,39.59002399866742,103.24203062533002,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.35248069768578,24.667403055963504,0.3,0.3,36.05514829176273,0.3,0.3,0.3,212.8346190284609,68.41592213626154,0.3,184.4113678139598,0.3,0.3,0.3,0.3,0.3,72.22960957162246,0.3,0.3,0.3,79.9604208621545,512.5436659368157,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S3-01_0001.nd2_(RGB).png,18.427752133629998,0.3,18.42125296277362,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,41.17853084780286,0.3,0.3,0.3,0.3,0.3,0.3,0.3,105.37882629981584,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,51.923300126181765,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,232.3725278462716,46.15847978762727,0.3,0.3,0.3,0.3,0.3,22.972678035935303,0.3,0.3,0.3,0.3,0.3,0.3,42.55477598538563,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,442.4521140450349,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.1064302856191017,0.3,14.276378355958157,0.3,0.3,0.3,0.3,0.3,0.3,0.3,91.52741635663838,0.3,26.33530794893869,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
